Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Nauru,NRU,Net official development assistance received (current US$),DT.ODA.ODAT.CD,9239999.771,17520000.46,25610000.61,31239999.77,23430000.31,27780000.69,37529998.78,35619998.93,28750000,22520000.46,31250000,22680000.31,25760000.23,37529998.78,54330001.83,28250000,33759998.32,35490001.68,..,..
Nauru,NRU,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.109463628,0.109627267,0.109780439,0.109901089,0.109824281,0.109529025,0.108932462,0.107139379,0.114100979,0.111711041,0.109549023,0.107623318,0.105969622,0.10455694,0.103564339,0.10306622,0.102485268,0.101686298,0.101052632,..
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.098404884,-1.894450188,-1.88537848,-1.834287405,-1.620081186,-1.583971143,-1.416443586,-1.381232262,-1.129146099,-0.72459954,-0.997430027,-0.846989989,-0.583756745,-0.543022752,-0.453659654,-0.178228781,-0.18770963,-0.239196882,-0.226184994,..
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,6,6,6,7,7,7,7,7,8,8,7,6,6,6,7,..
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.941747546,4.347826004,4.347826004,6.730769157,7.582938194,7.582938194,8.056872368,8.530805588,14.69194317,21.4285717,14.28571415,17.1428566,25.7142849,26.88679314,28.30188751,41.50943375,41.03773499,37.73584747,39.33649445,..
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.485436887,0.483091801,1.932367206,1.923076868,2.843601942,3.791469097,4.265402794,5.213270187,7.582938194,12.38095284,9.047618866,10.95238113,14.76190472,15.56603813,18.86792374,25.94339561,26.41509438,24.05660439,23.22274971,..
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,6.310679436,11.594203,9.178744316,10.57692337,13.27014256,12.32227516,16.587677,17.53554535,21.80094719,30,22.8571434,27.1428566,38.09523773,39.15094376,43.86792374,52.83018875,51.41509247,50,49.76303482,..
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.303332567,0.322485328,0.300653875,0.29880321,0.261115193,0.254323483,0.254974604,0.231296644,0.238348827,0.203156948,0.209529757,0.214088663,0.212686256,0.212854087,0.219973654,0.220261812,0.222702071,0.225979909,0.214449272,..
Nepal,NPL,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.124506556,0.102098875,0.104205194,0.114301436,0.149552672,0.174991164,0.195175633,0.226065706,0.228191407,0.265672944,0.26313965,0.385015994,0.4712034,0.530230232,0.473719634,0.56808237,0.562887002,0.579560737,0.603941173,..
Nepal,NPL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3.3,3.4,3.4,3.7,3.7,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5
Nepal,NPL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,88.97,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,88.93,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,89.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,1.39,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,1.48,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,1.27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,3.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,2.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,4.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.833333333,3.833333333,3.833333333,3.7,3.333333333,3.5,3.166666667,3,3,3.16667,3.16667,3.16667,3.166666667,3.333333333,3.333333,3.333333333,3.166667,3.333333,3.333333,3.333333
Nepal,NPL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4,3.5,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Nepal,NPL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.52,6.31,6.22,6.07,5.97,5.87,5.87,5.39,5.86,5.77,5.52,5.93,5.76,5.6,5.08,5.76,5.63,..,..,..
Nepal,NPL,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,12.16859818,..,..,..,..,..,..,..,..,..,0.211624697,..
Nepal,NPL,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,39.13020325,..,..,..,35.00106049,..,..,..,..,..,..,..,..,..,57.84732437,..
Nepal,NPL,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,60000,50000,50000,50000,50000,50000,50000,50000,..,..,..,..,..,..,..,..
Nepal,NPL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,-1.373379618,-0.877136867,-0.543385074,1.502004198,1.563383459,0.92949613,1.176663768,-2.385815315,-4.754252712,-4.793705761,-4.896852861,-4.002867063,..,..,..
Nepal,NPL,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,-16381315000,-13676516000,-9554770000,29278490000,34902931000,22527625907,30689561292,-73414994754,-1.64305E+11,-1.84986E+11,-1.90424E+11,-1.74227E+11,..,..,..
Nepal,NPL,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,485609985.4,529780029.3,540190002.4,572340026.9,635239990.2,806599975.6,739400024.4,781020019.5,887849975.6,887489990.2,1379770020,1208089966,1418469971,1558819946,1449380005,1869000000,1598489990,1263869995,..,..
Nepal,NPL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,407230011,452510009.8,500940002.4,551359985.4,592890014.6,767349975.6,749320007.3,769679992.7,873330017.1,883820007.3,1224439941,1064500000,1269650024,1452359985,1332680054,1759150024,1598489990,1208219971,..,..
Nepal,NPL,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,485609985.4,529780029.3,540190002.4,572340026.9,635239990.2,806599975.6,739400024.4,781020019.5,887849975.6,887489990.2,1379770020,1208089966,1418469971,1558819946,1449380005,1869000000,1598489990,1263869995,..,..
Nepal,NPL,Net official development assistance received (current US$),DT.ODA.ODAT.CD,407230011,452510009.8,500940002.4,551359985.4,592890014.6,767349975.6,749320007.3,769679992.7,873330017.1,883820007.3,1224439941,1064500000,1269650024,1452359985,1332680054,1759150024,1598489990,1208219971,..,..
Nepal,NPL,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,6.9,..,..,..,..,..,..,..,..,..,..,..,3.9,..,..
Nepal,NPL,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,11.2,..,..,..,..,..,..,..,..
Nepal,NPL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,0.054389998,0.259240001,0.30219999,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.368367224,1.320633869,1.360972465,1.382232266,1.413522634,1.45558737,1.500985236,1.505866279,1.558013999,1.573396135,1.553197823,1.73363259,1.804142463,1.885141962,1.816582802,1.893851858,1.878883162,1.879454167,1.913848754,..
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.988100886,0.902736187,0.778468788,0.863551974,0.945019245,0.940750122,1.113630772,1.187464714,1.143815398,1.045115352,0.912540197,0.896933198,0.907123685,0.838281274,0.821324944,0.830933392,0.893059194,0.726799548,0.658281982,..
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7,7,7,8,8,9,9,9,9,9,9,9,9,8,7,7,7,7,..
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,79.12621307,75.84541321,73.42995453,76.44230652,81.99052429,81.5165863,89.57346344,91.4691925,90.99526215,86.19047546,78.57142639,77.61904907,78.57142639,75.47169495,75.47169495,73.58490753,78.30188751,70.75471497,68.72038269,..
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,64.07766724,59.90338135,56.0386467,58.65384674,63.98104095,64.45497894,68.72038269,72.98577881,69.19431305,69.52381134,64.76190186,64.76190186,64.76190186,63.20754623,60.37735748,60.37735748,61.79245377,56.13207626,54.9763031,..
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.02912903,96.13526917,92.75362396,95.67308044,94.78672791,95.26066589,99.05213165,99.52606964,99.05213165,97.14286041,93.80952454,92.38095093,93.80952454,91.03773499,92.45282745,92.92453003,94.3396225,89.15093994,86.7298584,..
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.270123899,0.264850795,0.256448686,0.257788092,0.241539121,0.239330947,0.238522351,0.219665527,0.225787356,0.192247406,0.19643338,0.203295976,0.209813267,0.20833908,0.223986834,0.226491526,0.229812399,0.226557314,0.222712681,..
Netherlands,NLD,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.16431824,10.87382245,10.92162252,10.94466463,10.57329689,11.20488025,10.43129624,10.2443324,10.08081678,9.593141017,10.00108442,10.03105991,9.81196052,9.460565063,9.101271073,8.135200527,8.345082577,7.512052156,6.873149625,..
Netherlands,NLD,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,4.12,3.95,3.79,3.68,3.77,3.99,3.65,3.7,3.62,3.37,3.38,3.37,3.3,3.16,3.03,3.05,2.95,2.53,..,..
Netherlands,NLD,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.0510807,..,..,..,..
Netherlands,NLD,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.53414536,..,..,..,..
Netherlands,NLD,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-0.20953786,0.307093102,0.081409819,0.690312744,-4.189325788,-4.175284827,-3.773400832,-3.413386162,-2.504931885,-2.012003649,-1.598741374,0.16482105,1.366031795,1.647840076,2.042019025,-3.406767974,-2.387975997,-0.272886438,-0.365961377,..
Netherlands,NLD,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-1159000000,1804000000,507000000,4496000000,-26400000000,-26848000000,-24754000000,-22468000000,-16672000000,-13654000000,-11178000000,1187000000,10257000000,12973000000,16944000000,-27815000000,-21290000000,-2712000000,-3907000000,..
Netherlands,NLD,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,..,..,..
Netherlands,NLD,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.773880005,1.740669966,1.670300007,1.622689962,1.665699959,1.704040051,1.881309986,1.916270018,2.15605998,2.173300028,2.14605999,2.150810003,2.178570032,2.138799906,2.184350014,2.321820021,2.268769979,2.255330086,..,..
Netherlands,NLD,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,13.56318568,13.32230236,13.30295105,12.97660717,12.55712812,13.19505273,12.34902571,12.13390994,11.96928882,11.44455431,11.86611651,11.92336207,11.63637591,11.20551957,10.80496751,9.775558295,9.965057979,9.104924235,8.432332797,..
New Caledonia,NCL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,10.65385607,10.5874844,10.86409413,10.38944154,10.33469388,13.16107377,13.10070045,12.89460412,13.94578466,16.76208289,15.89091988,16.96651295,16.51266461,21.73653898,21.94523388,22.71479646,19.66137707,20.48529724,21.41856694,..
New Caledonia,NCL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,9.02,8.39,9.12,8.98,9.42,10.76,10.66,10.94,11.61,14.19,13.54,14.73,14.49,14.69,14.36,13.35,12.35,13.47,..,..
New Caledonia,NCL,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140,150,150,150,..
New Caledonia,NCL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,11.9252315,11.74686019,12.05145079,11.56387275,11.47521866,14.32055722,14.23147485,14.08223596,15.19207288,18.08096037,17.23711719,18.38418195,17.89162958,23.31973154,23.56191336,24.29937785,21.02982322,21.86345225,22.81781488,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.252252102,1.254492283,1.24336648,1.162643433,1.07115531,1.236488819,1.376731038,1.361365557,1.453926563,1.467927575,1.511137605,1.501143336,1.561946034,1.512162924,1.416953564,1.468353748,1.39449656,1.321169138,1.358569622,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,8,8,8,8,8,9,9,9,9,9,9,10,10,9,8,8,8,9,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.74757385,94.20289612,94.68598938,91.82691956,86.7298584,91.4691925,97.63033295,96.6824646,98.57820129,99.52381134,99.04762268,99.52381134,98.57142639,99.05660248,97.16981506,98.11320496,96.69811249,96.22641754,96.20853424,..
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,70.38835144,73.42995453,77.29468536,71.63461304,69.66824341,75.35545349,81.04265594,82.93838501,87.20378876,90.47618866,91.90476227,91.42857361,92.85713959,91.03773499,87.73584747,88.679245,87.26415253,82.54717255,86.7298584,..
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,99.05213165,99.52606964,99.52606964,99.52606964,99.52606964,99.52381134,99.52381134,99.52381134,99.52381134,99.52830505,99.52830505,99.52830505,99.52830505,100,99.52606964,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.270123899,0.245767415,0.239249796,0.241307944,0.241539121,0.239330947,0.238522351,0.219665527,0.225787356,0.192247406,0.19643338,0.203295976,0.201699346,0.202425286,0.208942696,0.208623454,0.212362677,0.214086413,0.205380082,..
New Zealand,NZL,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.734270302,8.655618219,8.288673706,8.476947275,7.748896016,7.669662353,7.444525547,7.874707924,7.769703519,7.797675191,7.661929969,7.354807917,7.520047366,7.313553442,7.491685411,6.926643354,6.900318901,6.761818217,6.824613918,..
New Zealand,NZL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
